store_id,dept_id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
WI_2,HOBBIES_2,39.8647210403364,37.26827972385751,38.828700394861315,37.34301012788039,33.93159968255483,33.90011937289601,33.34075093898538,34.89345767870229,33.69854511393418,36.34008052041682,35.07951228658717,34.79204609695125,33.94155163343992,33.328088792007605,32.63316174961467,33.353068461922604,33.098000393015404,33.48741204407582,33.80438053025578,34.4031953242841,34.23926622292257,34.04056978082163,33.87896536610402,33.87896536610402,33.96282429977479,34.131061137448775,32.606866779449405,33.41563282216041
WI_2,HOUSEHOLD_1,826.7415589987094,857.8918893400124,831.1071273465569,914.7310071437637,1248.4186480114022,1170.5297298642402,1176.3680008711713,1020.9001905543303,1125.338013953989,973.0890958579578,976.9645507064113,1070.5592706570185,1195.2076899006413,925.0937949487253,926.6005182304448,933.2389324462875,972.5181685614,887.4851824379991,1013.8943051000108,1165.7168037008553,936.4806981049572,844.8096980465683,863.6783997747966,880.5362949764129,942.8684664165539,1015.2006655744638,1095.5375609861012,972.0636224614428
WI_2,HOUSEHOLD_2,140.1035623082846,146.77945826057612,146.96136536776373,174.2020295510005,171.69086403151445,177.66323275891696,179.69297790604313,146.5457202596662,154.18116120473726,155.6215815102822,163.5218463439148,159.57720973472868,181.16376960415275,162.42978268968514,152.80500619112533,150.24698802150618,154.64734190558335,151.0187176381623,162.9092756095153,184.46298356882187,174.01206907195214,157.13480792222524,152.49244001402417,161.75036102207304,176.33289032740618,169.74392431027945,184.36197648073986,186.55106452415825
WI_2,FOODS_1,382.5618360194879,378.4971323875935,356.05948863843537,386.85906898907535,476.7282223684239,506.741298767197,510.0040908472792,469.1448293253117,512.1949813501991,469.3639881685137,496.7708823619589,532.6030863907467,569.931588699029,533.1752003179786,529.8497343896788,510.92033901643424,514.9212117537049,503.06024966974957,517.5897941407316,559.020924606515,549.7211439439782,510.9158914201681,477.28666455547864,469.5181041097408,444.7937239838839,480.8235296745502,490.3181781829385,473.1709412224953
WI_2,FOODS_2,915.2942875182662,938.4875248197634,932.1488241455858,924.6187289057599,920.2990757753133,848.8765577058656,855.0647664319957,1071.6822815923979,1303.9402613686798,1235.1393325908957,1368.4879199209693,1382.240220761797,1348.130704757881,1410.941918454831,1767.0662757008972,1569.449264006843,1845.6393098555504,1682.9454723071249,1522.1633117517472,1833.9577184980071,1817.1286170798842,1521.1362838615812,1335.9667682020693,1298.7166107517403,1160.6372418756378,1060.491473493376,1138.001676565331,1040.0730301195033
WI_2,FOODS_3,2104.9192456848996,2075.886465975658,1962.230029552188,2019.0045058250446,2204.189878954765,2249.618208631842,2264.842906413826,2298.824170806655,2357.42950606337,2409.9245748225753,2668.616073955391,2703.467065213547,2768.9347645869434,2798.4542113472376,3140.472592595917,2529.988775863291,3046.042035473851,2739.4428098719795,2411.597366880788,3172.4946839261947,3279.2631542892623,2469.0468684842353,2365.726520063617,2362.5880972712666,2437.1251804425683,2163.626575610675,2444.8572686987545,2516.79572453736
WI_3,HOBBIES_1,223.73651203742588,228.83922370980181,261.2726253949908,229.98930722168552,248.42605483556278,276.89868665112095,309.31616774919166,242.71900035282223,241.27273683746623,255.36972131866105,245.5635688534849,245.24063944447425,327.32908406241256,274.425011368826,252.14517627647885,233.97283773933466,254.24896553685844,241.97338129323353,238.6590314580145,313.5007965173176,279.49364093659597,235.39801067066293,232.7993223512581,267.4045020593255,245.54040860594924,246.78609357831886,284.92925217394725,292.5732370747848
WI_3,HOBBIES_2,27.64457132336684,36.75900335886479,36.837371507799155,36.28433426524894,32.94854614915796,32.9235259457082,34.230547133691736,32.238276987229575,35.02893139813664,34.5592906123373,34.39135974250794,34.39135974250794,34.215892515669815,32.683488981155236,32.719905541993356,33.2607675695333,33.82436930261091,34.39135974250794,32.686722927577435,33.66328469605647,34.22777909564211,31.74603859112884,34.410293673880695,34.39135974250794,34.39135974250794,32.786745383167386,33.38954804255037,34.315869595416814
WI_3,HOUSEHOLD_1,586.525807753746,583.4082678097603,504.37101044465635,528.4534151971087,747.3646668078335,761.451425076335,760.6549718602446,599.4556430307907,645.9749528269314,550.0714773372844,573.8719118430975,672.1880530126776,790.3765063696789,672.7534811630975,644.5041916217149,565.6352858680643,566.5774772267466,541.1353807177584,648.7790198130168,837.9193251713095,730.0642708044253,635.3276149370063,580.2105582761841,544.2767445787686,570.961575748266,714.5011769095605,776.5126578023061,717.8856456799251
WI_3,HOUSEHOLD_2,142.1008945410723,140.46668093258373,139.9751840176386,133.11611905692712,210.4069959216008,217.34361276205274,206.6305807486283,153.8130493944006,166.8928568448165,159.50910211795238,157.47879811450568,190.78024780599716,218.7758816911114,188.38062017240276,160.10723213931544,159.39728750516616,159.70261035351416,157.91508452601067,184.89674616042296,217.07892510201165,196.78391940712913,163.3052885203205,158.5624282554184,160.83763881946172,161.00337227356854,206.54314085638265,219.26200066194153,204.52356457687515
WI_3,FOODS_1,266.69127804577164,295.76307220166615,262.47054029944263,297.3745586323285,321.38147941873524,342.5806367141052,321.54679352909324,303.6140536928367,346.48159997747956,334.5797183405559,341.8738731005387,351.9835636579671,385.38186804407735,348.5759102042459,337.68234621660446,336.4141218777276,337.14816188426107,358.49528199658323,354.43318552199065,388.6446700041361,366.88905586827366,323.1540493044047,328.0288819242467,314.3128725709984,356.99839798467775,332.41709710858964,345.59304884896625,332.54200786372974
WI_3,FOODS_2,530.9358435672295,442.7060308709528,410.35402082540094,428.8990419732232,465.75676013317656,555.2667181892165,562.357747062169,590.8526075118717,557.5403358875458,594.2215216596775,625.2713233540303,603.4594030585826,744.368499571477,695.9677024374986,812.855352239892,637.93526073014,695.0752709278236,697.7714235042121,648.8365107735212,845.5234371687936,826.8130541708863,808.4479427702139,638.7376285956409,609.6498756446516,606.1630991257073,651.3944731410052,684.4151917199214,651.0651752146069
WI_3,FOODS_3,1680.9138162996653,1568.902955553571,1556.3520753263654,1539.931998424983,1685.664650096853,2264.291993400883,2488.5039726867994,1981.8816075846698,1823.3398118180203,1814.6557752702242,1878.4838957776642,2143.2508374543404,2842.900364960229,2484.1794449169706,2212.690964564732,2165.4157503966426,2148.901864876091,2282.325477696027,2182.954056069908,2845.037933769023,2799.389857153128,2113.5544173403073,1891.4113967250717,1826.9371285434347,1763.8706807955052,2036.2602543682524,2514.3604231093564,2617.263940227995
